STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE
24,200000M-0108010,1,4,1,00057,0,03,031,10225,'HAWLINGS RIVER          ',,'BRIGHTON DAM RD   ','0.9 MI W OF JCT SR MD 650',99.99,2.365,,,,00000000,000000000,10,3,02,02,09,1920,2,0,2150,1919,4,6.1,0,0,0,0,0,1,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.2,8.5,10.4,0,0,7.2,7.3,99.99,N,0,N,99.9,0,6,6,6,5,N,2,37.8,2,27.9,6,2,N,5,4,7,,,,305,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1975,6,6,0,0,3,0,,Y,U,,,,N,4/16/2007,B,A ,,Q110,000S931,0,14,14,,,2,,72.5,2
24,200000M-0110010,1,4,1,00148,0,03,031,12087,'CABIN JOHN CREEK        ',,'SEVEN LOCKS ROAD  ','0.1 MI S OF JCT SR MD 190',99.99,1.287,,,,00000000,000000000,3,3,02,02,19,1980,2,0,8740,1920,5,7.9,0,13,0,1,1,1,1,5,0,0,0,A,5,5,3,02,0,00,1,0,7.9,24.4,25.9,0,2.1,7.9,11,99.99,N,0,N,99.9,0,7,7,6,8,N,2,40.5,2,16.2,4,2,N,5,7,7,,,,905,24,N  ,N  ,Y12,,,0906,,,,,,,,0,N,2,,0,,0,1,1,8,1,5,0,,Y,8,,,,N,4/16/2007,B,A ,,,,,,,,,2,,55.3,2
24,200000M-0111010,1,4,1,01536,0,03,031,56337,'BOOZE CREEK             ',,'VALLEY ROAD       ','40 FT E FALLEN OAK RD    ',99.99,0.531,,,,00000000,000000000,2,3,02,02,19,1964,2,0,175,1919,5,7.9,0,0,0,0,0,0,0,5,0,0,0,P,5,5,5,01,0,00,1,0,7.9,8.8,9.8,1.5,1.5,7.9,11.6,99.99,N,0,N,99.9,0,6,4,6,7,N,2,58.5,2,31.5,4,5,N,5,7,6,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,2,6,0,0,5,0,,Y,8,,,,N,4/16/2007,B,A ,,,,,,,,,1,,68.7,1
24,200000M-0112010,1,4,1,00836,0,03,031,56337,'BOOZE CREEK             ',,'BURNING TREE RD   ','0.47 MI S OF JCT SR 191  ',99.99,0.483,,,,00000000,000000000,5,3,02,02,19,1963,2,0,1700,1919,5,6.1,0,0,0,0,0,0,0,5,0,0,0,B,5,5,5,01,0,00,1,0,9.1,11.3,12.2,2.4,2.4,9,13.7,99.99,N,0,N,99.9,0,N,4,6,7,N,2,54,2,34.2,4,5,N,5,7,5,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,2,6,0,0,3,0,,Y,8,,,,N,4/16/2007,B,A ,,1170,0001815,0,14,15,,,1,,62.3,1
24,200000M-0113010,1,4,1,04243,0,03,031,31525,'CSXT RAILROAD           ',,'NICHOLSON LANE    ','0.5 MI E OF JCT SR MD 355',99.99,0.869,,,,00000000,000000000,5,3,02,02,19,1964,4,0,31100,1920,5,14.6,0,0,0,0,0,0,0,5,N,0,0,A,5,2,3,02,0,00,3,0,14.6,16.2,41.8,1.5,1.5,14.6,18.3,99.99,R,7.31,R,5.7,5.7,4,6,4,N,N,2,61.2,2,36.9,4,2,7,5,N,6,,,,605,24,N  ,N  ,Y01,,,1006,,,,,,,,0,N,2,,0,,0,1,6,0,0,5,0,,Y,N,,,,N,7/22/2007,F,K*,,L1C0,5169002,0,11,11,,,1,,36,1
24,200000M-0116010,1,4,1,00820,0,03,031,73350,'LITTLE FALLS BR. TRIB.  ',,'GREENWAY DRIVE    ','0.1 MI S OF JCT SR 190   ',99.99,0.37,,,,00000000,000000000,2,3,02,02,19,1962,2,0,790,1920,4,7.6,,0,0,0,0,0,0,5,0,0,0,P,5,5,1,01,0,00,2,0,7.9,4,8.2,1.2,1.2,7.9,11,99.99,N,0,N,99.9,0,5,5,5,6,N,2,38.7,2,23.4,5,5,N,5,7,6,,,,305,24,N  ,N  ,Y12,,,0406,,,,,,,,0,N,2,,0,,0,1,0,0,0,3,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,63.8,0
24,200000M-0117010,1,4,1,00057,0,03,031,10225,'REDDY BRANCH            ',,'BRIGHTON DAM RD   ','0.9 MI E OF JCT SR 97    ',99.99,1.126,,,,00000000,000000000,10,3,02,02,08,1910,2,0,2150,1919,4,7.3,0,0,0,0,0,0,0,5,0,0,0,P,1,5,3,02,0,00,1,0,7.3,7.6,8.5,0,0,7.3,7.5,99.99,N,0,N,99.9,0,6,5,6,7,N,2,40.5,2,28.8,5,2,N,5,6,6,,,,905,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1975,6,6,0,0,3,0,,Y,U,,,,N,4/16/2007,B,A ,,Q110,000S931,0,14,14,,,2,,63.2,2
24,200000M-0120010,1,4,1,00056,0,03,031,46250,'HAWLINGS RIVER          ',,'GRIFFITH ROAD     ','1 MI W OF JCT SR 650     ',99.99,1.432,,,,00000000,000000000,14,3,02,02,09,1920,1,0,175,1919,0,5.2,0,18,0,1,0,0,0,5,0,0,0,P,1,5,1,11,0,00,1,0,4.5,7,7.6,0,0,4.6,5.3,99.99,N,0,N,99.9,0,6,5,5,5,N,2,17.1,2,17.1,5,2,N,0,4,3,,,,905,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,,0,N,6,0,0,3,0,,Y,8,,,,N,4/16/2007,B,A ,,,,,,,,,2,,48,2
24,200000M-0121010,1,4,1,00064,0,03,031,46250,'HAWLINGS RIVER          ',,'ZION ROAD         ','2.8 MI N OF JCT SR 108   ',99.99,4.393,,,,00000000,000000000,10,3,02,02,09,1930,1,0,200,1919,0,6.1,0,12,0,0,0,0,1,5,0,0,0,A,1,5,1,11,0,00,1,0,3.5,6.7,6.7,0,0,3.6,4.4,99.99,N,0,N,99.9,0,N,5,6,5,N,2,32.4,2,32.4,5,2,N,5,6,5,,,,205,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,,0,N,6,0,0,3,0,,Y,3,300,2011,,N,4/16/2007,B,A ,,,,,,,,,2,,66.9,2
24,200000M-0122010,1,4,1,00054,0,03,031,46250,'HAWLINGS RIVER          ',,'SUNDOWN ROAD      ','2.0 MI E OF JCT SR 108   ',99.99,3.282,,,,00000000,000000000,11,3,02,02,08,1996,2,0,5300,1920,5,9.1,0,10,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,9.1,15.2,16.8,0,0,9.1,10.1,99.99,N,0,N,99.9,0,8,8,7,6,N,2,72.9,2,43.2,7,3,N,5,7,8,,,,205,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,2,0,1,5,0,,Y,6,,,,N,4/16/2007,B,A ,,1140,1102001,0,10,09,,,2,,77.5,2
24,200000M-0123010,1,4,1,00055,0,03,031,10225,'HAIGHTS BRANCH          ',,'HOWARD CHAPEL RD  ','1.7 MI N OF JCT SR 650   ',99.99,3.073,,,,00000000,000000000,8,3,02,02,09,1963,2,0,400,1919,0,5.2,0,25,0,0,0,0,1,5,0,0,0,A,1,5,3,02,0,00,1,0,4.1,7,7.9,0,0,6.1,6.6,99.99,N,0,N,99.9,0,6,6,6,5,N,2,59.4,2,36,6,4,N,5,3,3,,,,405,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1991,6,6,0,0,3,0,,Y,U,1200,2011,,N,4/16/2007,B,A ,,Q110,000S931,0,14,14,,,2,,72.8,2
24,200000M-0124010,1,4,1,00055,0,03,031,10225,'PATUXENT RIVER          ',,'HOWARD CHAPEL RD  ','1.7 MI N OF JCT SR MD 650',99.99,3.121,,,,00000000,000000000,8,3,02,02,09,2002,2,0,400,1919,9,7.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,7.9,18.3,19.8,0,0,7.9,8.8,99.99,N,0,N,99.9,0,8,8,7,6,N,2,74.7,2,44.1,7,5,N,5,5,4,,,,205,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,2,0,1,3,0,,Y,6,500,2006,,N,4/16/2007,B,K*,,Q110,0001587,0,09,11,,,0,,91.3,0
24,200000M-0125010,1,4,1,00049,0,03,031,46250,'PATUXENT RIVER          ',,'HIPSLEY MILL RD   ','1.8 MI N OF JCT SR 650   ',99.99,3.186,,,,00000000,000000000,16,3,02,02,09,1973,2,0,500,1920,0,6.7,0,0,0,0,0,1,0,5,0,0,0,A,1,5,3,02,0,00,1,0,6.7,11.6,12.8,0,0,7.3,7.5,99.99,N,0,N,99.9,0,7,7,6,6,N,2,54,2,32.4,6,4,N,5,5,6,,,,305,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1996,6,6,0,0,3,0,,Y,3,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,85.6,0
24,200000M-0128010,1,4,1,00041,0,03,031,21475,'PATUXENT RIVER          ',,'LONG CORNER ROAD  ','1 MI N GUE ROAD          ',99.99,4.473,,,,00000000,000000000,10,3,02,02,08,1968,2,0,1537,1919,5,11.6,0,21,0,1,0,1,1,5,0,0,0,A,1,5,3,02,0,00,1,0,10.9,13.7,14.9,0,1.5,11,13.6,99.99,N,0,N,99.9,0,6,6,6,6,N,2,67.5,2,41.4,6,6,N,5,7,8,,,,305,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,6,0,0,5,0,,Y,3,1700,2011,,N,4/16/2007,B,Z ,,,,,,,,,0,,99.3,0
24,200000M-0129010,1,4,1,00044,0,03,031,46250,'GREAT SENECA CREEK      ',,'HAWKINS CREAMERY R','1.3 MI W JCT SR 108      ',99.99,5.165,,,,00000000,000000000,13,3,02,02,09,1961,2,0,350,1919,4,5.8,0,0,0,0,0,0,1,5,0,0,0,P,1,5,3,02,0,00,1,0,9.1,8.8,9.4,0,0,9.1,10.1,99.99,N,0,N,99.9,0,7,6,7,6,N,2,35.1,2,30.6,6,6,N,5,7,7,,,,305,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1992,6,6,0,0,5,0,,Y,8,400,2011,,N,4/16/2007,B,Z ,,,,,,,,,0,,97,0
24,200000M-0130030,1,4,1,00045,0,03,031,46250,'GREAT SENECA CREEK      ',,'WOODFIELD SCHOOL R','0.6 MI W OF JCT SR 124   ',99.99,0.805,,,,00000000,000000000,10,3,02,02,09,1974,2,0,100,1919,5,12.8,,0,0,0,0,0,0,5,0,0,0,A,1,5,3,19,0,00,4,0,12.8,,10.1,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,2,45.9,2,35.1,6,N,N,5,6,5,,,,305,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,3,0,,Y,8,150,2011,,N,4/16/2007,B,Z ,,,,,,,,,0,*,96,0
24,200000M-0131013,1,5,1,01295,0,03,031,67675,'CSXT RR & WMATA METRO   ',,'EAST GUDE DR (EB) ','0.1 MI E OF MD RTE 355   ',99.99,12.518,,,,00000000,000000000,2,3,02,02,19,1989,3,0,21000,1920,5,11.6,0,17,0,1,1,0,0,5,N,0,0,A,5,2,4,02,0,00,2,0,11.5,23.5,48.5,0.5,2.9,11.6,15.6,99.99,R,5.56,R,5.8,0,7,7,7,N,N,2,99.9,2,54.9,7,2,3,5,N,7,,,,805,24,N  ,N  ,N  ,,,,,,,,,,,0,R,1,,0,,0,1,2,0,1,5,0,,Y,N,,,,N,4/16/2007,B,A ,,,,,,,,,2,,73.3,2
24,200000M-0131014,1,4,1,03815,0,03,031,67675,'CSXT RR & WMATA METRO   ',,'EAST GUDE DR (WB) ','0.1 MI E OF MD RTE 355   ',99.99,0.177,,,,00000000,000000000,2,3,02,02,19,1968,3,0,21000,1920,5,11.6,0,17,0,1,0,0,1,5,N,0,0,A,5,2,3,02,0,00,4,0,11.5,17.7,57.6,1.6,0.5,11.6,14.2,99.99,R,5.48,R,2.6,0,6,6,4,N,N,2,54,2,33.3,4,2,3,5,N,6,,,,905,24,N  ,N  ,Y12,,,0906,,,,,,,,0,L,1,,0,,1981,1,2,2,1,5,0,,Y,N,,,,N,4/16/2007,B,A ,,H100,5015001,0,14,15,,,1,,45.2,1
24,200000M-0132010,1,4,1,03138,0,03,031,81675,'CSXT RAILROAD           ',,'DEER PARK DRIVE   ','0.6 MI E OF JCT SR 355   ',99.99,1.062,,,,00000000,000000000,2,3,02,02,19,1945,1,0,6200,1920,2,6.4,0,0,0,1,0,1,1,5,N,0,0,P,1,2,3,02,0,00,3,0,6.3,11,25.9,0.2,0.2,6.3,6.8,99.99,R,5.89,R,1.5,0,7,6,4,N,N,2,31.5,2,20.7,4,2,3,2,N,4,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,,1988,8,6,0,0,5,0,,Y,N,,,,N,4/16/2007,B,A ,,,,,,,,,1,,48.6,1
24,200000M-0133010,1,4,1,01110,0,03,031,67675,'CSXT RR & WMATA METRO   ',,'INDIANOLA DRIVE   ','1 MI E OF MD RTE 355     ',99.99,0.29,,,,00000000,000000000,2,3,02,02,19,1981,2,0,9000,1920,5,7.9,0,25,0,1,0,1,0,5,N,0,0,A,5,2,4,02,0,00,2,0,7.9,32,62.8,2.1,2.1,7.9,12.8,99.99,R,3.96,R,5.7,8.4,6,7,7,N,N,2,99.9,2,50.4,7,3,3,5,N,7,,,,405,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,8,1,5,0,,Y,N,,,,N,4/16/2007,B,A ,,,,,,,,,2,,74.8,2
24,200000M-0134010,1,4,1,00226,0,03,031,32025,'CSX RAILROAD            ',,'WARING STATION RD ','0.5 MI N OF JCT SR MD 117',99.99,1.834,,,,00000000,077150600,6,3,02,02,09,1986,2,0,4700,1919,5,14.6,0,13,0,1,1,1,0,5,N,0,0,A,5,2,3,02,0,00,1,0,15.2,35.1,36.6,1.5,1.5,15.2,18.9,99.99,R,9.6,R,4.6,0,7,8,7,N,N,2,99.9,2,52.2,7,9,6,5,N,7,,,,305,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,1,8,1,5,0,,Y,N,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,98.7,0
24,200000M-0135010,1,4,1,00240,0,03,031,4475,'CSX RAILROAD            ',,'MTH OF MONOCACY RD','0.9 MI W OF JCT SR MD 28 ',99.99,4.087,,,,00000000,000000000,199,3,02,02,09,1927,1,0,130,1919,2,4.3,0,38,0,0,0,0,0,5,N,0,0,P,1,2,3,02,0,00,3,0,4.2,12.5,27.1,0,0,4.3,4.9,99.99,R,6.83,R,0.3,0,3,5,4,N,N,2,49.5,2,27.9,4,2,2,5,N,7,31,1,137.8,305,24,N  ,N  ,N  ,,,,701,122,1700,2003,,,,0,N,3,,0,,0,1,1,0,0,5,0,,Y,N,,,,N,4/16/2007,B,A ,,,,,,,,,1,,40.3,1
24,200000M-0137010,1,4,1,00261,0,03,031,62850,'LITTLE SENECA CREEK     ',,'SCHAEFFER ROAD    ','0.5 MI E MD RTE 121      ',99.99,0.644,,,,00000000,000000000,16,3,02,02,09,1925,1,0,2600,1920,0,5.2,0,0,0,0,0,1,1,5,0,0,0,P,1,5,3,02,0,00,1,0,4.8,11.9,14.9,0,0,4.9,5.6,99.99,N,0,N,99.9,0,6,6,5,5,N,2,49.5,2,27.9,5,2,N,5,5,7,,,,905,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,,0,1,1,0,0,5,0,,Y,3,,,,N,4/16/2007,B,A ,,Q110,000S931,0,14,14,,,2,,69.6,2
24,200000M-0138010,1,4,1,00259,0,03,031,62850,'BUCK LODGE BRANCH       ',,'WHITE GROUND RD   ','2 MI N OF JCT SR MD 28   ',99.99,2.719,,,,00000000,000000000,13,3,02,02,08,1950,1,0,650,1920,0,4.9,0,0,0,0,0,0,1,5,0,0,0,P,1,5,3,02,0,00,1,0,4.7,7.9,8.5,0,0,4.7,4.9,99.99,N,0,N,99.9,0,5,4,3,5,N,2,60.3,2,42.3,3,2,N,5,5,4,31,1,304.8,305,24,N  ,N  ,N  ,,,,650,150,1400,2004,,,,0,N,3,,0,,1990,6,6,0,0,5,0,,Y,3,,,,N,4/16/2007,B,A ,,Q110,0001700,0,11,15,,,1,,36.5,1
24,200000M-0139010,1,4,1,01270,0,03,031,43500,'SLIGO CREEK TRIBUTARY   ',,'INWOOD AVENUE     ','AT FOLK STREET           ',99.99,1.706,,,,00000000,000000000,2,3,02,02,19,1956,2,0,2300,1919,9,7.9,0,0,0,1,1,1,1,5,0,0,0,A,5,5,3,02,0,00,1,0,7.9,12.5,12.8,1.5,1.5,7.9,11.7,99.99,N,0,N,0,0,8,8,7,7,N,2,99.9,2,55.8,7,3,N,5,7,6,,,,606,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,2006,1,2,0,1,3,0,,Y,7,,,,N,4/16/2007,B,K*,,H110,0001763,0,11,11,,,0,,84.5,2
24,200000M-0140010,1,4,1,00225,0,03,031,31175,'GREAT SENECA CREEK      ',,'RIFFLE FORD RD    ','1.8 MI E OF JCT SR 118   ',99.99,1.931,,,,00000000,000000000,13,3,02,02,19,1952,2,0,4900,1920,4,13.4,0,22,0,0,0,1,0,5,0,0,0,P,1,5,3,02,0,00,1,0,13.4,15.5,16.8,0,0,13.4,14.3,99.99,N,0,N,99.9,0,6,6,5,5,N,2,52.2,2,30.6,5,7,N,5,5,5,,,,805,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1971,1,6,0,0,5,0,,Y,3,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,80.7,0
24,200000M-0141010,1,4,1,00028,0,03,031,46250,'GOSHEN BRANCH           ',,'HUNTMASTER ROAD   ','0.2 MI N BRINK RD        ',99.99,2.542,,,,00000000,000000000,3,3,02,02,09,1920,2,0,100,1919,5,7.3,0,0,0,0,0,0,1,5,0,0,0,A,1,5,3,02,0,00,1,0,7.3,18,19.2,0,0,7.3,7.6,99.99,N,0,N,99.9,0,5,5,6,7,N,2,72.9,2,54,5,6,N,5,7,7,,,,705,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1974,6,6,0,0,3,0,,Y,3,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,86,0
24,200000M-0143020,1,4,1,00148,0,03,031,7125,'CABIN JOHN CREEK        ',,'SEVEN LOCKS ROAD  ','.1 MI S OF DEMOCRACY BLVD',99.99,3.218,,,,00000000,000000000,2,3,02,02,19,1960,5,0,26370,1919,5,21.6,,23,0,N,N,0,0,5,0,0,0,A,5,5,1,19,0,00,3,0,12,,13.7,1.5,0,0,0,99.99,N,0,N,99.9,0,N,N,N,7,6,2,99.9,2,54,6,N,N,5,7,7,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1992,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,81,0
24,200000M-0144020,1,4,1,00166,0,03,031,7125,'CABIN JOHN CREEK        ',,'DEMOCRACY BLVD    ','.1 MI E OF SEVEN LOCKS RD',99.99,3.218,,,,00000000,000000000,2,3,02,02,19,1968,7,0,26770,1919,5,26.8,,26,0,N,N,0,0,5,0,0,0,A,5,5,1,19,0,00,3,0,10.9,,13.7,0,1.2,0,0,99.99,N,0,N,99.9,0,N,N,N,6,6,2,99.9,2,99.9,6,N,N,5,6,7,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,3,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,81,0
24,200000M-0145020,1,4,1,00164,0,03,031,63300,'CABIN JOHN CREEK        ',,'TUCKERMAN LANE    ','1 MI E OF SEVEN LOCKS RD ',99.99,2.639,,,,00000000,000000000,10,3,02,02,19,1966,2,0,20770,1919,6,13.4,,0,0,0,0,0,0,5,0,0,0,A,1,5,1,19,0,00,4,0,13.4,,18,0,0,0,0,99.99,N,0,N,99.9,0,N,N,N,5,7,2,65.7,2,33.3,7,N,N,5,6,7,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,5,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,*,87.3,0
24,200000M-0146010,1,4,1,00125,0,03,031,67675,'OLD FARM CREEK          ',,'TILDEN LANE       ','1.2 MI W OF JCT SR 187   ',99.99,0.821,,,,00000000,000000000,6,3,02,02,17,1972,2,0,5300,1920,5,11.3,,0,0,N,N,0,0,5,0,0,0,A,5,5,3,11,0,00,1,0,11.2,7,7,1.2,1.2,4,29.3,99.99,N,0,N,99.9,0,N,5,5,7,N,2,44.1,2,32.4,5,2,N,5,7,6,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,9,6,0,0,5,0,,Y,8,,,,N,4/16/2007,B,A ,,,,,,,,,2,,66.7,2
24,200000M-0147040,1,4,1,00068,0,03,031,10225,'JAMES CREEK             ',,'CHANDLEE MILL RD  ','0.4 MI S OF GOLD MINE RD ',99.99,0.531,,,,00000000,000000000,2,3,02,02,09,1972,2,0,230,1919,5,6.1,0,0,0,1,0,1,0,5,0,0,0,A,1,5,1,07,0,00,1,0,14,0,11.6,0,0,14,14.6,99.99,N,0,N,99.9,0,7,7,7,7,N,2,81.9,2,39.6,7,9,N,5,8,8,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,6,0,0,3,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,99,0
24,200000M-0150010,1,4,1,00238,0,03,031,4475,'CSXT RAILROAD           ',,'PEACH TREE ROAD   ','1 MI S OF BARNESVILLE RD ',99.99,10.812,,,,00000000,000000000,6,3,02,02,09,2000,2,0,300,1919,9,7.9,0,38,0,1,1,1,1,5,N,0,0,A,1,2,3,02,0,00,3,0,7.9,20.7,45.4,0,0,7.9,9.1,99.99,R,6.72,R,5.5,0,8,8,8,N,N,2,88.2,2,53.1,8,5,6,5,N,6,,,,105,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,1,2,8,1,3,0,,Y,N,700,2017,,N,4/16/2007,B,K*,,Q110,0001529,0,09,09,,,0,,94.4,0
24,200000M-0152020,1,4,1,01327,0,03,031,32900,'MINEHAHA BRANCH         ',,'RANNOCH ROAD      ','0.05 MI W OF JCT SR 614  ',99.99,0.016,,,,00000000,000000000,2,3,02,02,19,1920,2,0,800,1920,0,11,,0,0,1,0,0,1,5,0,0,0,A,1,5,1,19,0,00,2,0,10.9,,6.4,0.5,0.5,11,11.6,99.99,N,0,N,99.9,0,N,N,N,5,6,2,32.4,2,32.4,6,7,N,5,6,5,,,,605,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,0,N,N,N,N,3,0,,Y,8,,,,N,4/16/2007,B,Z ,,,,,,,,,0,,97.9,0
24,200000M-0154010,1,5,1,02970,0,03,031,67675,'CSXT RR & WMATA METRO   ',,'TWINBROOK PARKWAY ','0.24 MI E OF MD RTE 355  ',99.99,3.154,,,,00000000,000000000,5,3,02,02,19,1963,2,0,32000,1919,9,14.6,0,0,0,1,1,1,1,5,N,0,0,A,5,2,4,02,0,00,3,0,14.6,24.7,50.3,1.5,1.5,14.6,18.3,99.99,R,7.06,R,5.2,5.2,7,7,7,N,N,2,86.4,2,51.3,7,9,7,5,N,7,,,,905,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,,1998,1,1,8,1,12,0,,Y,N,41840,2015,,N,4/16/2007,B,Z ,,1180,5045002,0,14,14,,,0,,92.5,0
